Rotor_Speed_RPM,Wind_Speed_mps,Power_Output_kW,Gearbox_Oil_Temp_C,Generator_Bearing_Temp_C,Vibration_Level_mmps,Maintenance_Label
15.108711799627386,8.10576364702776,1592.066671571307,63.866387722253194,78.2652415552488,2.220537493092542,0
14.857009065292472,6.06542980449895,1515.065904348328,64.92142530073777,68.34962967242608,1.9949424748857745,0
15.82206015999449,9.896792982653947,1475.461188399713,61.23131917821255,70.55242785187238,1.8368379430069124,0
16.209381970686636,8.537960003691996,1773.4422159061742,65.46882715075974,67.96797366409226,1.9930940687810383,1
14.988416680218004,8.190598705114523,1560.6975709568626,63.255494086136245,78.03064681549543,1.61115408125008,0
14.153206281931595,6.485152775314136,1455.348504793298,69.28199397161737,76.07046872065102,1.7508522442576024,0
13.852280027175,9.389602828146591,1414.4759481120188,59.86469120532202,79.41418830254695,1.9101391227808435,1
15.90512195995656,7.396095627515472,1530.444911987085,66.28603745490054,75.11965907232918,2.174382797762479,0
14.834690385446438,7.31282482466749,1506.835125110383,62.95295584714221,84.44773828063292,1.8648390531557208,0
15.686260190374512,6.387284128810348,1452.8068134210566,70.44475298483682,75.32140009547732,1.7844510444141388,2
16.210398633136638,7.848764034507771,1462.547844090953,58.543919434319086,71.17245317096331,2.0844627523328128,1
14.228180922243244,9.661301730608152,1466.5752908849631,63.410765467447085,76.58883516218559,1.6775545385650954,0
17.13464124800741,8.226848821980786,1665.546162537892,62.68537288968176,75.43282907261278,1.881423453507929,1
14.762608038793331,9.872005680472304,1498.0557859100452,60.337041717194595,68.5252876276007,1.9789762990507171,2
15.001813611194676,8.755935281791652,1693.3542629429992,67.06937418625404,77.83884183878813,2.02963634627583,0
13.965597643514316,8.20428294200133,1548.1217728428128,67.33528586364444,80.68508709316728,2.0893780289548136,0
14.51356723394764,8.20759826128572,1588.4990467186665,62.67735125677516,71.88881417546861,1.928902271816728,0
14.370299142734886,8.876754649952325,1555.1737010465074,61.44936021036258,66.06164194034109,1.755885979143629,0
13.465934881301072,8.363069603337308,1614.4371535474684,69.28932329394233,71.86571065230923,1.7315985391893287,0
15.681952971294963,7.689733243406544,1532.4166352488442,64.34928472816158,75.48497982496359,2.119031405087383,0
16.123541781691518,10.143205188113887,1465.7411131769354,66.24657270810978,76.62259158187277,2.335058649933644,0
14.741582264182563,9.183482320141003,1449.4557726208136,58.21607257790719,67.09173037192727,2.015801802848811,0
14.281555778747563,7.786552848288153,1531.0907565598004,72.37678108474776,79.2882981160101,1.9680122940073144,0
16.44374720968576,6.085092630390478,1585.1944467564686,68.84169727152502,77.77346397111815,2.1466346729488706,0
14.153066262752336,7.95475037626068,1243.565801853931,70.71362941646916,65.51626389908539,2.119818665165828,0
15.024510174258944,8.49799829124545,1645.1143607795043,69.79635413042604,85.76591228755778,1.84653048742239,2
14.12443821196804,7.765151666410692,1401.2770792327076,62.54418235625271,68.95438805219507,2.3178288264405102,0
15.34175597577716,9.876170839215886,1595.042383818605,62.115481721687985,70.50792664325822,2.098383834301301,0
15.142050091917568,9.037158464944625,1469.0256896517394,59.15091483914495,74.4600751782347,2.3054202519784956,0
15.275635157887407,8.27872303497066,1254.7735398684267,60.49353090667666,74.45685667955573,1.9889030083404653,0
15.319537578868715,8.193278061849385,1659.6142943901634,68.00526972105769,71.77862409916025,2.2711940770616383,2
15.1202956317119,8.51443883405875,1571.161487808889,59.376789540810655,67.32942914632189,2.2555353643797016,0
16.27546324865362,7.908433939350163,1593.7072520315178,62.15336934725611,77.06856399976037,2.268417700861183,0
16.489045173884477,8.877825168480113,1456.634967322815,63.288456806878,66.34563448117217,2.2888677583963624,0
12.970769144906011,9.961303471963635,1473.675828742804,67.67404645040634,84.52953618463496,2.0455204641860982,0
15.12804106855846,7.518661650720275,1385.1945093844258,61.98871898558912,65.90349775235035,2.182921103118817,0
13.898748095152888,8.487673274923294,1574.7368031611802,63.54653845984478,85.27546304310737,1.9361279984932684,0
14.46974238162756,7.207127167737656,1489.2969640045442,59.82378838790313,72.23175347326409,1.7604244214822302,0
14.958373965713076,7.099884341926087,1512.250549833952,74.8673044580128,73.1047117690884,1.78808417075667,0
14.452720163662478,6.771945980876376,1737.4141743400596,63.44637867691403,71.86737908655728,1.5615739887516042,0
15.471826991266395,8.651065056670305,1383.023156617491,56.70454205806172,76.46833011804733,1.9022460353088937,0
14.353427115757473,6.918451996385605,1668.7141635072564,69.40819878474726,74.96013679341691,2.295988827778005,1
17.084477230541562,9.390903496185274,1299.2431978637226,70.33728086117375,78.55727132597413,1.9421244105734616,0
15.027690931616212,8.127365478537156,1463.8577160573022,63.80753316307971,72.70945048584312,1.87480141394912,0
15.797484204478314,8.145204060285458,1679.5164556638963,64.62746176734413,77.83170065259512,2.1663636352210527,0
14.337376241054152,8.57059866859316,1423.6740843457485,55.9755894966774,66.86228781058419,2.0096169893322764,0
15.012951537954097,7.124301258332758,1480.2037031298685,67.38414047162055,66.35209953495428,2.248342791930469,0
14.398031321103616,8.760251094635361,1610.6329104828442,68.85819074650668,71.38330458774384,2.4867696156804833,0
15.45151594201897,8.64380260170432,1568.3961637474451,64.27737957323048,78.34050475878357,1.9621584681008648,0
14.512393775927508,7.5674418121803795,1539.4452142378298,62.89507759589869,76.44887428448206,2.415080159729088,0
14.499213617582406,9.907018901910556,1555.253315234744,66.47775225489576,78.53962183484838,2.4416901051732363,0
14.760821333969831,8.823104975745007,1589.2410819815211,65.47810222944696,70.57592029041008,2.0573882522448597,1
15.338496407494414,7.584712086099199,1563.2781866106284,76.35346428902199,75.90933127529247,2.0496441172600672,0
15.071566237219391,7.522342553234884,1547.8979825746392,66.66831052643474,80.18769972128949,1.8979967202290504,0
13.981380551895512,10.976196928154971,1641.4251262612413,62.63205609511446,75.1363235240944,1.9729799384170128,0
13.941614597152949,7.487085625028585,1517.0594203580863,69.17782699174953,70.54578328774461,1.5350560677095195,0
15.64335393105407,9.56470458493353,1620.4970647300747,68.36212509447546,71.8506417718961,1.9633061692807072,0
17.538691101737488,8.523952667107794,1441.1913173685448,64.33299571054228,80.35498233602627,1.8834398797174008,0
14.93452264624254,8.8074173610828,1584.0527250251555,64.8075413999013,72.78260053757356,2.0165311918890065,2
12.303113357058429,7.945705133482188,1476.906546979132,68.48103182406709,84.24478047472672,2.2253130059095514,0
15.000699117557176,8.158255980953367,1432.243378726629,65.74643281736239,71.0872814738276,2.134856093749355,0
13.566291427538117,9.465389755519094,1530.3105666100578,70.83250414962554,80.19996219914916,1.799875943885412,0
16.246085192497628,5.9266097675918505,1465.7312405919652,63.14279567002104,67.9624415264109,1.844436662481825,0
14.743182972074267,9.024286581779393,1337.7476369802248,66.70494176138567,75.12785668204717,1.7178298939188434,0
15.500477519420633,6.946741279355004,1464.9318472121213,63.85391974223204,79.06931954061803,1.8119172450864196,0
14.724190434398007,6.942468748566657,1439.6563745097235,63.71438864376391,81.81576551053352,2.1539839117059327,0
13.758498769050878,7.183694590945154,1631.576650828216,56.23446476530892,78.7817578464369,1.7173951309316444,0
14.633026801119618,8.472396642839358,1516.6415148762887,60.12010095854167,74.90055135254605,2.0667287062901196,0
15.30780176889206,6.289831607343374,1365.1814577894288,68.71632047011357,75.85432719063971,1.963203332729464,0
16.103025266777784,9.151425374464733,1512.0647225994794,71.56045974874822,74.9588171646896,2.271831525442112,0
15.256029734313875,8.982690983945513,1666.5474444462575,70.07185032509065,65.79562884334177,1.7440846066528597,0
14.651986913703162,8.198558362896291,1356.5635032841155,67.90511004932993,67.37992379136485,1.8403121905165891,0
15.541001872603628,8.132936185222691,1551.9872226349985,64.40838288659505,74.75095684086712,1.7761770143946582,0
15.23599975667733,8.232676357913794,1451.9877410203708,76.49234430867416,68.65989244178466,1.7341708345676967,0
13.442047682323333,7.599618639816682,1549.973762011211,67.66297554685275,69.56109532369119,2.185896501468954,1
15.66373721388802,9.01014146042862,1413.1392810734396,65.22383433547452,81.42266516966947,2.1378072406429944,0
14.929834288541352,6.339039066484009,1542.9618219132583,66.03843843581555,76.35789418597686,1.744650284835938,0
14.803997368757669,7.036192489902782,1565.6883366224342,68.95824573961396,74.66561837761367,1.8672748097235847,2
13.59484007763554,8.501033343517346,1395.751512577286,71.38963414619083,73.69486373376603,2.0269969441639377,0
16.230161313457145,8.836061051159524,1235.274712010249,68.64771383317907,73.90948050813029,2.1991715057436987,0
15.082283989275425,9.065480375065352,1448.2711549899627,72.0467372009279,86.49449061809625,1.927432287912068,0
16.73772942874446,8.168476159414984,1499.1135977343622,64.32663622958701,78.93087460094601,1.9095343668730995,0
14.754930381683664,7.116842754903523,1435.144814394063,69.00928666020083,76.37002892542786,2.010061304551064,0
13.877277978437702,8.38240974618405,1516.6452208213057,67.46225632004075,76.44584321953909,2.491060027982179,0
15.468563493371525,8.508189777492131,1375.0824938675953,67.85740348288492,87.50849106430222,2.093924157875101,0
15.169652889470852,7.996987396816161,1491.289115663761,69.72704949988567,81.89137393167861,2.1367171490402166,0
14.819009261060277,6.238136257960262,1493.0977485003773,64.06210667864875,75.62577348531444,2.045929035387596,1
15.88410083655918,7.049316208594673,1415.9091201952144,64.95860962724976,78.47380515423269,1.7878346408331809,0
15.151369474570377,8.862796985790489,1554.466744431839,75.08443772093457,77.04706708934565,2.1275946540301547,0
15.820482181197365,8.507274031107297,1606.6674689589154,70.84647795222837,81.91079495518764,2.1297419775179285,0
15.229627930163652,7.847528644894904,1418.9224080107017,69.3113151239844,78.2626734687974,1.6214908029392072,0
14.7788026682742,8.189720883558058,1618.6387412215288,63.81823583037821,69.07289997659845,1.9202215015492896,0
15.490419571702766,7.396219760937931,1476.6009333097836,74.23403020043484,72.06725955739329,2.382160917691757,2
16.13660477170456,7.543032676422575,1488.7008218131914,58.87532474905524,75.44476136304851,2.23318274307428,0
15.2438007137712,7.435921369263272,1371.9695601329106,69.36228664140073,78.2510058897933,1.9801648272441237,0
14.656311652062216,9.549209476526304,1388.3414195746152,59.14328495134514,79.71083252581914,2.172019276828614,0
15.950502755282624,7.657024171697371,1550.550181061149,64.85537557912565,76.34834678698536,1.9539887128807232,0
14.62979057718675,8.02330760088587,1435.002678813653,69.68611810767425,74.19187127268765,1.731745065796343,2
14.959842049355656,6.569224897881952,1512.810441491079,61.5947417126256,79.20321774494361,1.8694752041395215,0
16.96282263404546,7.614939738140494,1532.8495370129815,64.63858260964788,79.50912400180846,2.2549354677129516,0
14.736678097386037,7.59671049802688,1740.2026281835456,64.8869845527759,77.62444389331975,2.3563250180850734,0
14.820988032882514,7.2681229143697825,1519.5410284996633,59.686836112919494,79.94441368654509,2.124661961330921,0
15.210567977628584,8.880296249253249,1647.5853280487286,72.61842099720302,76.85979950379249,1.965613661927096,0
16.049552715319336,7.464764788439432,1631.7394065634326,65.987998023462,85.37630436312632,1.8621624363820863,2
14.348581996385551,7.5161141659456785,1467.965269180568,67.12082973200958,77.6141774401775,1.8852599992122845,0
15.505991109959536,6.002588656540493,1415.662684546062,64.9322522597627,68.15150910157466,1.9051651367140192,0
16.13125279039774,7.7252525048255825,1638.4442111685646,68.7872787465852,75.14298388359173,2.3160465174701645,0
16.683927691457868,7.54111573713106,1607.8680833431297,64.80745765249647,74.1368635002959,2.1767319874973343,0
13.722779534076915,6.451220177487788,1624.6326885797453,64.36594251048489,78.74651208698751,1.8565424100087844,0
15.323800127605946,7.70851002100651,1334.9508789962238,64.74788574139257,74.21634800888737,2.212480301975024,0
15.268216808277696,7.286383444259236,1412.6049654508574,56.868911427056304,83.58382740157194,2.3075223120148083,0
15.076821891060256,6.71700777581143,1599.626681944714,62.53121708419344,67.21709050670124,1.9143769678068177,0
13.703498232519172,6.487404499161184,1336.327500870066,71.02845730040715,82.4734428768219,2.0355511787160805,0
16.584003605563694,10.307791694996068,1467.8376863954036,62.74497484935036,75.74588630172468,1.9044639708211584,1
15.07863519031609,6.001799315467892,1591.6327674702482,66.73244237948997,79.99005054929826,1.420748924361262,0
14.26731580874238,8.505427146624818,1559.9994207924838,60.94963457895255,72.70781529906542,1.8812326982003096,0
15.183771134623042,8.166769619596518,1459.7965189654776,66.3951521273127,78.0901435549181,2.028207331164513,0
15.302635465239034,7.245724149980642,1493.5861653407007,66.6438120515174,76.60678607725137,2.084384150847057,0
16.22319010542666,8.694233410485984,1488.847794234105,68.83906959738198,78.94950040018936,1.921714896662653,0
16.109260202222924,6.537964028498115,1617.158052688251,75.1417859611512,79.37417219134565,1.5686038710600654,0
16.64201516013637,9.009817089342636,1431.1849654822277,76.26217902672154,79.90882743495797,1.9350337232982755,0
15.089608159927607,6.818606016701199,1485.0012108600274,56.828523321851165,80.11220476196905,1.5628579035049317,2
15.758928589786764,8.281191423969375,1510.4201103951875,64.6870343605024,71.23017705566662,1.9438649846266451,1
15.522418613282564,8.206843851996526,1745.5776199562556,69.89446769956362,76.27124602067464,1.904117628236381,0
14.86573189664249,7.84077612190329,1403.0800389686233,67.75518651121268,84.23313250415237,2.044456543491657,0
14.856154229088036,8.796208808452521,1547.7003719395072,53.61543650950196,76.23748898418606,2.450090953563254,0
13.597394728200308,9.74957674318694,1375.6136764608714,61.53547401102046,71.40796367215401,2.1789848753888883,0
15.58667820853008,8.681006238741556,1475.5199758193698,59.36247831129702,72.76426768808044,1.882788579625875,0
16.22458443762614,9.623396562299046,1346.305203997368,66.33875612182231,82.2974680169176,1.662937812247612,0
16.67227923608685,8.922932182209408,1313.1799600044856,55.129312758320566,80.21304417818243,1.8960293216902493,0
14.620872259012511,7.796419639897638,1441.8319086051356,59.92621634653567,71.75361227466996,1.7552119466475486,0
14.479086180663316,8.205428596271469,1365.4631547764502,69.12007415299176,83.44818498847349,2.1741152431628485,0
15.694997900776874,9.946542837514766,1473.9501438061277,73.6341692110938,75.48216859396744,1.8638225435921836,0
13.443993267226316,6.178095267347646,1266.4427275833373,62.50351380214001,71.23350887830722,2.15786312237092,0
15.298052210107176,9.001927548955194,1376.183722519443,65.12426169122323,71.58982808400343,1.7651020235013724,0
13.163794626896705,8.507991326912544,1389.6633393826123,54.23554703523759,76.94289302265481,2.498599903486558,0
13.006069163731963,9.21833731558538,1248.496154746499,65.14101355760964,85.95953677372208,2.1361315879063087,0
14.638614232818162,7.549898866309776,1445.3739828969103,69.90534326837351,78.56135744752939,2.0240451266868424,0
14.974973041254856,8.817766299200287,1639.0207549017314,67.78905153175931,75.0517630992169,1.737632753529968,0
14.939479477693691,6.948305111900298,1341.874242908052,65.18055087665064,76.2093335075677,1.8060952220960045,0
15.540112711683127,6.717501378878477,1403.3482974065007,67.08595232191283,71.55666622518528,1.987468608759511,0
14.290873615098088,8.854460626794694,1554.852985853477,60.38783656994261,82.60586068882371,2.26965601318528,0
15.490636221422715,6.972097234286305,1547.0602600775044,68.65056678254868,72.83733869150491,2.265415620402733,0
16.207809308461,7.683349970738772,1587.8643509726044,68.81099200396106,74.8505476304885,1.9651372589930505,0
16.749241622043527,8.794017073541134,1545.753734614823,59.03201544839502,79.67619080699814,1.9012458844503,0
14.877653097358897,7.564843402145248,1581.6117436057334,58.459757392207905,66.28587834133212,1.9990076031919923,0
12.697303010455284,7.555054239875329,1412.517961992388,53.61813245703999,76.42444946286099,2.0414187724465904,1
14.802195314103493,7.620242660019758,1491.2361742183523,65.76358949609914,77.94099967485928,2.1017336499174273,0
16.301741289398798,9.561511196726851,1503.2004149065767,61.23291064826908,77.29986071469558,1.864456926049579,0
16.09306858661321,8.575369627192375,1256.6097743451965,65.92883746043385,76.17881066200702,1.996350006959896,0
16.255198484453253,8.188416008297429,1487.4061027053167,61.41257406959459,75.14889631617312,1.8304040244689332,0
13.578189333258155,9.501333651955488,1467.7320161157863,63.74583491772477,81.6409707092453,2.111246001880132,0
14.691450398326213,8.686946492647222,1492.6931031592928,59.66491706791062,74.81611847152276,1.796957319370957,0
14.146263465315087,8.359209400457841,1555.6820840775,63.948149207194774,72.02611872722169,1.743740465304629,0
14.778746376414228,7.723186700111079,1530.74066978091,69.07868606269648,79.30236744179872,1.8833845122862125,0
13.706441360832702,8.234137547113296,1485.3001217802928,63.177663687398855,70.85768615516136,2.181868003621075,0
15.39968795175264,7.348643106208171,1447.1383318250244,67.93182009377547,81.19141535716818,2.0042543153472123,0
15.660010593117118,9.435247026472537,1516.2669998997533,60.71846715278426,74.10695012726327,2.203508183321351,0
15.828454515695109,7.073286897507819,1628.7982473801935,62.885940194572285,76.30331416575204,1.7198984079450113,0
16.19663148664565,7.390217095680618,1486.5982833327082,65.07344097364599,71.0755084345888,2.129656086768772,0
15.634241143059224,8.475285589319892,1523.1512739295572,48.24194741547661,73.56204490274907,1.811682096529871,0
15.393911973236152,7.124974592343755,1458.380599726986,59.09608968674831,79.90242499760286,1.9488237284658936,0
16.542109952567877,10.006092888159124,1706.15035766364,71.04183115296571,80.12031262905731,2.1185053898402364,0
14.007657160125149,8.385884383084326,1606.759930081249,69.24164750188164,75.40781517492182,2.2613114923528697,0
14.156739395706255,7.864757104367968,1548.0059580086684,58.1726898890391,75.94923918106232,2.1153516132386145,0
15.545121747588931,7.056584484991621,1530.3780309490503,58.11654229680959,78.58995154958086,2.335109478708897,1
16.032963947152805,7.805054791571042,1463.116977040746,67.00885641279287,74.0394447363928,2.278099956248149,0
15.099905543902407,8.14596160971315,1453.5679655502531,63.26957791413796,78.64234956236467,1.965124993926938,0
14.045938252253675,7.046395386980302,1393.0749406047842,55.31740632745942,72.59898812926491,2.142817222590506,0
15.10164428768951,6.868973608508057,1323.7167516157306,59.86679632632135,76.23538688903152,2.017466211583082,0
13.437454143113458,7.470947322653705,1579.4264679621826,58.72855288415376,76.46778966083315,1.728683639075319,0
14.573242883117643,7.458165012331358,1563.296175150983,62.752119808873594,80.0875061454209,2.5326364700239647,0
17.17373837346824,8.94032162054088,1555.1319724761042,62.82397835691516,69.52327218071542,1.9564538031023109,0
12.637067564458162,6.990269295290062,1561.91542610052,75.2874773485585,75.10396853837705,1.854399411754173,0
14.986397165554678,9.457358558271022,1584.2449924906143,63.18642155210035,82.91393627061046,2.0549362147985706,0
14.639526595795404,8.511415500929953,1531.747193473109,64.8404075267832,74.69478287265002,1.852828310135433,0
15.298752908365689,7.248208949904816,1457.3642403794456,70.74222854598378,75.56635205268883,1.7123444043365266,0
14.056616950630064,6.876098533134907,1385.82359074842,67.67788723444214,75.24334368441525,2.1913713758551148,0
13.434328126971783,9.297754985259672,1754.3667895301528,65.91403454602668,74.52948675770241,1.9355720849619873,0
17.062524919243145,6.932467085745727,1502.4219456672758,72.06110277707714,74.60179304377142,2.090474359249946,0
15.389886819472396,7.2276302156857,1449.789699590112,67.79345483016638,76.46696977820952,1.9850070098321904,0
13.99345743472036,9.139878561129043,1631.7115067339864,64.40965736504461,64.39072550495703,1.8784356025811135,0
15.545817174562016,7.160119103489264,1443.4715223600915,62.946456704487915,71.68643114068534,1.5940652264520836,0
16.5824963635802,8.513495476921015,1542.9331021819903,66.9122070890965,72.55452607040546,2.0594619291361687,0
15.586693801475274,7.525096343377475,1587.1297297457245,58.27010159876626,75.63189789773206,2.387785799811657,0
14.496854748098418,9.443996665574543,1534.261239821389,66.10034816483359,78.41709252311712,1.8811730846450228,0
14.033687614234868,8.150136116371385,1329.5121445867676,53.615043962334745,75.70414213263875,2.220119521352262,0
14.622349138665443,7.983601223744212,1459.4375008787931,64.66304382140903,77.70434611240674,2.1769502109526626,0
14.464036554885952,8.808057798281146,1536.728731340134,74.19091838397561,73.88267008814074,1.9301366407763605,0
15.7454041973454,7.114084004040721,1434.4363620353147,65.74375448117608,69.0094796836789,1.745368046151493,0
13.373988908223447,7.504141589263187,1535.3392837596907,71.96579984544891,68.87033317507898,2.157218128148222,0
15.265155527298887,8.641930534961551,1565.3283173249538,78.4376718284848,65.94983798363711,1.8624132266325644,0
14.013361015360434,7.531417068089985,1643.2170143524634,63.64237762254309,82.00782868757663,2.221810809586317,0
17.170942717497812,7.824114187567663,1512.3204806784486,67.75742688020233,75.21801223186228,2.3390102080861506,0
15.806564176681,8.206049517879514,1481.4834771025126,57.03598600323757,67.9252369464178,1.4813707631316515,0
17.484467368641432,7.29700253973016,1615.9015244897157,65.60558999168603,72.57516481250515,2.1550890941526184,0
13.124827530354256,8.115026079147418,1483.986720443336,68.35670038225233,76.06598314118844,1.8496061336522365,0
14.981441994233933,9.076146312640011,1460.088814779725,61.73551613794219,68.11149613441575,1.628401591675119,0
13.418809297967869,8.895038314076116,1451.693894831656,65.73396505992774,83.06110314127713,2.1793678631731064,0
14.329749978273762,8.267406982355464,1613.2034986295037,75.99549090278352,73.97393512750402,2.171576621226286,0
16.226405143870384,9.15709638546396,1617.617510523992,56.33008235291324,76.03362023622498,2.1517877200243896,0
15.20991208964187,9.686639185804344,1555.8769784560627,69.5877260333206,62.73796538283869,2.311593769830585,0
15.1598563919974,6.972324859074042,1626.57078408647,60.66912575892749,79.84728600263368,2.085438872374337,0
15.081062870693655,7.195009339069712,1526.2362380323664,70.2559700549302,72.19057168226286,1.7342789560808871,1
13.180692071335276,7.306813172763581,1316.4342367137965,70.85622894660771,82.92823246442866,2.1559133454480763,0
13.894295331514064,7.785078969711265,1469.1965715814258,68.8983026613467,81.55154373059804,2.279136762157991,0
14.134486815223994,8.20835529595928,1510.7160227782242,70.98345408827319,76.35936581385009,2.23162216960486,0
14.954029992082855,6.853335285479097,1500.5492550243391,62.621473681344014,74.489357799825,2.0818516775194484,0
14.16180368599048,7.556381695482947,1390.387697526193,64.82002294011379,72.9314541616269,2.214179046267923,0
16.173124637586643,8.369642192198095,1489.269785599577,67.23858462905139,67.1456192396575,1.774646506218039,0
13.731964450498849,8.12332907439054,1565.6481211835091,62.5461393508856,80.31117165174801,1.906513131235006,0
13.738545166344892,7.134960773651007,1506.111560936739,67.4697593599686,79.80710842683771,1.6350551906198525,0
14.478098185816846,8.56481414968293,1571.0332496238625,69.27554316077344,69.75737943397404,1.759793966784615,0
15.08478286464396,7.915347458151572,1552.376021744568,66.35710746900472,76.2898108079083,1.7960876736560227,1
14.638236931163188,8.28012138896945,1433.4514585309785,69.36584715346733,74.37691101904934,1.7654816782294516,0
13.075188322037334,7.921382361458515,1825.4647293154128,58.77770800081083,65.92563477812888,2.387277860513782,0
15.53639137228446,8.306937707359552,1280.0389281499447,56.43780271217843,82.58760054531936,2.339065906573938,0
13.615353379305397,8.963088998213033,1421.7730979673672,59.601546487488264,79.42729479450169,2.1578268050293357,0
14.028343265458714,6.620381835211069,1437.3282775410034,69.31196736191379,79.76562522688043,2.1026170840194585,2
15.180583206608365,8.145238716781666,1438.0763535020558,66.56559414873632,82.69803424000757,1.8607695282073755,0
15.47032231052829,6.144162229049676,1609.6753426799942,74.40217573201328,71.42041574620734,2.0672320092552083,0
13.392440135631023,7.237275221433785,1423.0857650212702,60.300484494455674,79.14737420965874,1.9612347722454393,0
13.52267195909386,8.257760882860111,1648.1238548588803,62.60711277689266,77.99028848226455,1.830122616968819,1
15.209659415274626,7.508363814367953,1580.712259663731,60.13226900147766,77.38178884678109,2.1010940318333255,0
15.226300934821866,8.427455924995117,1387.6939439855448,63.37887590500855,70.17852680121815,2.187176311254343,0
14.373809967778431,8.015378981372105,1595.5096379441477,59.83565385706473,70.70775029812657,2.225117554208069,0
16.06960826215798,8.189628123305452,1585.8513153447498,65.75698843946604,74.4382305426481,2.128250078665678,0
15.265362349399629,7.417241342388418,1256.118284172357,64.32860418906849,82.1137406804997,2.1852430804483185,2
13.944612982907511,9.058484543530325,1520.3302943569074,63.57658482163709,72.80945087878203,2.0279553939532473,2
14.926966520181198,9.11171856752419,1528.8126236727703,60.83082408280099,73.56804063251612,2.0654839543301975,2
15.933783912872345,7.674637121648585,1583.7507872483238,71.53437047937636,78.24068634953767,2.1511709919519877,0
16.274591875293513,8.81006230405269,1607.5175935668458,58.15647728220166,82.73999876962009,1.8477184913430391,0
15.113469036715475,7.6892455282192,1551.4400936570437,67.94861046370691,70.37090408426211,2.0202713423093104,0
14.771400084659982,7.005650625391488,1243.766634120469,64.04486118699916,87.06307710806458,2.1569208575796046,0
14.890891482347431,7.511402418007336,1473.100549269666,72.82585966264439,70.6706678143547,1.8561513324074068,0
14.76230487531036,8.19223476419523,1598.0853449137476,61.28885239904183,64.19219833340404,2.0511147307424737,0
15.35579297492766,8.768517114149557,1626.1933876731534,65.89859226549224,67.2381126920747,2.1577926710468796,0
14.896745239850953,6.356811188845833,1482.414559556793,73.3073508286401,75.10443244147982,2.0461401811437367,0
15.338814600810736,7.005819907598212,1539.3269223470222,72.06497377813415,76.628536789066,1.9260828942165729,0
15.638517860594485,7.76323139703594,1473.7021196219323,55.8214436297949,76.6503250040631,2.1239852664791607,0
15.003803076123187,6.373680646038416,1447.006223053751,66.1231289269451,79.2076417101988,1.8764726781211507,0
13.576042847549855,7.7333476707655855,1457.0755579701338,67.9427663488536,67.00937824058126,2.0924345332163887,0
14.177568422745138,9.316958836686704,1416.337207070937,72.91612764846253,80.24992146285692,1.936443879132786,0
16.39247216294257,9.175283107824049,1523.2155949742034,58.984336989916535,74.96824221613565,2.312451026390084,0
13.749592266030282,8.604515326355367,1588.233306232341,62.7395483358346,72.6497892612025,2.0531756459304096,0
14.203829295306257,8.338993685309246,1424.2007777481326,57.168251335179534,68.27942764818407,1.67934790663681,0
13.295302986503728,7.577458889594962,1624.4688046365095,55.4191641016706,80.63100043594571,1.9452607807535232,0
15.213903868201482,7.810586329018451,1345.9752367968922,74.91693117425856,77.74615398250825,2.5268444087299917,0
15.879176301434429,7.847800019642333,1468.4041273554349,70.5156535303487,78.30997783531653,2.1077955951402196,0
13.74760655558688,8.363631882624968,1588.68873900973,62.89619103159473,61.978930716864326,2.0397896293592988,0
15.899435040755725,8.744584027199679,1605.8504300451175,62.59811254509839,60.375374104016615,2.2495622395832493,0
